用户号,电价名称,是否分时,是否阶梯
"8014413830","城镇居民生活(1kV以下,征收附加)","否","是 "
"8017909734","城镇居民生活(1kV以下,征收附加)","否","是 "
"8017376848","城镇居民生活(1kV以下,征收附加)","否","是 "
"8017400484","城镇居民生活(1kV以下,征收附加)","否","是 "
"8003898756","城镇居民生活(1kV以下,征收附加)","否","是 "
"8034348046","城镇居民生活(1kV以下,征收附加)","否","是 "
"7120007298","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8003824021","城镇居民生活(1kV以下,征收附加)","否","是 "
"8013800075","城镇居民生活(1kV以下,征收附加)","否","是 "
"8003826098","城镇居民生活(1kV以下,征收附加)","否","是 "
"8024534277","城镇居民生活(1kV以下,征收附加)","否","是 "
"8023675162","城镇居民生活(1kV以下,征收附加)","否","是 "
"8029622803","一般工商业(1kV以下,非工业)","否","否 "
"8038223112","城镇居民生活(1kV以下,征收附加)","否","是 "
"7120129983","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7120067379","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7120068343","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7120044408","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7120071343","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7120126519","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7120082608","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8046812508","城镇居民生活(1kV以下,征收附加)","否","是 "
"8051574899","城镇居民生活(1kV以下,征收附加)","否","是 "
"7120150006","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8051886097","城镇居民生活(1kV以下,征收附加)","否","是 "
"8049873643","城镇居民生活(1kV以下,征收附加)","否","是 "
"8053079790","城镇居民生活(1kV以下,征收附加)","否","是 "
"7120155232","农业排灌(1kV以下)","否","否 "
"7120155522","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8067796007","城镇居民生活(1kV以下,征收附加)","否","是 "
"0740006303","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740006533","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740006649","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8067227486","城镇居民生活(1kV以下,征收附加)","否","是 "
"0740008436","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740007513","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740012152","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8067696059","城镇居民生活(1kV以下,征收附加)","否","是 "
"8067695753","城镇居民生活(1kV以下,征收附加)","否","是 "
"0740002981","农业生产(1kV以下)","否","否 "
"8054010974","城镇居民生活(1kV以下,征收附加)","否","是 "
"0740002332","农业生产(1-10kV)","否","否 "
"8046982511","城镇居民生活(1kV以下,征收附加)","否","是 "
"0740024392","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740028929","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740025288","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740029753","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740029846","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740027748","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740014586","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740014767","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740015393","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740019296","农业生产(1kV以下)","否","否 "
"0740021442","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740019927","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740014141","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740014339","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740014352","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740047403","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740040584","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740043124","一般工商业(1kV以下,商业,不征收附加)","否","否 "
"0740043248","一般工商业(1kV以下,商业,不征收附加)","否","否 "
"0740043584","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740048209","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740048366","农业生产(1kV以下)","否","否 "
"0740044047","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740046467","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740048894","一般工商业(1kV以下,非居民照明,不征收附加)","否","否 "
"0740049009","农业生产(1kV以下)","否","否 "
"0740046943","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740032194","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740032233","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740032933","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740036347","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740036576","乡村居民生活饮水工程(1kV以下,附加费进目录)","否","否 "
"0740034343","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740034401","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740033747","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740034675","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740035332","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740039336","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740038188","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740032611","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740063987","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740059678","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740060169","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740060215","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740065045","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740065146","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740067794","农业生产(1kV以下)","否","否 "
"0740055265","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740052104","农业生产(1kV以下)","否","否 "
"0740057718","农业生产(1kV以下)","否","否 "
"0740053272","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740055686","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740055697","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740057882","农业生产(1kV以下)","否","否 "
"0740052730","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740052883","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740050415","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740082282","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740083089","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740078735","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740085590","农业生产(1kV以下)","否","否 "
"0740083741","农业生产(1kV以下,种植养殖业)","否","否 "
"0740079575","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740086630","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740069787","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740076025","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740071904","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740074469","农业生产(1kV以下)","否","否 "
"0740074650","农业生产(1kV以下)","否","否 "
"0740076769","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740071538","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740072623","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740077735","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8074360844","城镇居民生活(1kV以下,征收附加)","否","是 "
"0740100861","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740099219","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740099329","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740099363","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740099694","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8071274812","城镇居民生活(1kV以下,征收附加)","否","是 "
"0740092588","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740095187","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740092950","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740091073","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740096314","农业生产(1kV以下)","否","否 "
"0740096331","农业生产(1kV以下)","否","否 "
"0740090210","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0740095670","一般工商业(1kV以下,非工业,不征收附加)","否","否 "
"0740087906","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7511100276","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7511101208","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7511223430","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510880551","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510893476","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7511108935","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510869048","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7511112387","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510901735","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7511220994","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510138692","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510016718","农业生产(1-10kV)","否","否 "
"7510017447","农业生产(1-10kV)","否","否 "
"7510134140","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510071852","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510066801","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510113334","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510120059","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510092046","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510080342","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510103346","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510086890","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510193273","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510225217","农业生产(1kV以下)","否","否 "
"7510127874","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510004157","一般工商业(1-10kV,普通工业,不征收附加)","否","否 "
"7510182077","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510084807","一般工商业(1kV以下,普通工业,不征收附加)","否","否 "
"7510299971","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510311510","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510172151","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510267901","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510391996","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510409369","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510257476","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510382943","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510365559","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510383946","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510407350","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510306471","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510326587","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510479324","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510502026","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510475292","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510395800","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7510458954","乡村居民生活(1kV以下,附加费进目录)","否","是 "
